event_id,customer_id,subscription_id,event_type,event_date,event_value,created_at
41724,4757,3520,login,2024-03-09,77.98,2024-03-09 00:00:00
41725,1659,2255,share,2024-12-12,89.83,2024-12-12 00:00:00
41726,2288,1861,login,2024-11-21,16.36,2024-11-21 00:00:00
41727,2943,2951,upload,2024-04-20,55.78,2024-04-20 00:00:00
41728,4793,4844,upload,2024-01-14,31.81,2024-01-14 00:00:00
41729,4689,1112,payment,2023-08-13,11.03,2023-08-13 00:00:00
41730,472,5792,share,2023-10-07,2.65,2023-10-07 00:00:00
41731,3891,4061,settings_change,2024-04-25,92.41,2024-04-25 00:00:00
41732,217,2916,download,2024-01-23,96.31,2024-01-23 00:00:00
41733,3583,1510,upload,2024-11-28,6.19,2024-11-28 00:00:00
41734,4920,5732,invite,2023-11-11,70.96,2023-11-11 00:00:00
41735,2361,606,api_call,2024-12-08,59.69,2024-12-08 00:00:00
41736,436,2199,upload,2024-05-04,72.23,2024-05-04 00:00:00
41737,2649,893,api_call,2024-12-08,44.99,2024-12-08 00:00:00
41738,828,3633,share,2023-11-16,50.12,2023-11-16 00:00:00
41739,4638,1236,profile_update,2024-02-07,44.7,2024-02-07 00:00:00
41740,2799,1004,payment,2023-08-04,22.83,2023-08-04 00:00:00
41741,2371,197,profile_update,2023-03-20,43.26,2023-03-20 00:00:00
41742,4629,5272,support_ticket,2024-12-17,34.09,2024-12-17 00:00:00
41743,4579,5427,upload,2024-11-14,36.56,2024-11-14 00:00:00
41744,2894,2841,api_call,2024-03-27,84.24,2024-03-27 00:00:00
41745,3664,3582,invite,2024-04-22,67.62,2024-04-22 00:00:00
41746,113,3736,download,2023-03-21,37.15,2023-03-21 00:00:00
41747,2316,811,settings_change,2024-03-29,37.92,2024-03-29 00:00:00
41748,1467,25,feature_usage,2024-09-08,49.6,2024-09-08 00:00:00
41749,1737,4707,export_data,2023-04-01,42.04,2023-04-01 00:00:00
41750,4756,1647,payment,2024-04-16,27.64,2024-04-16 00:00:00
41751,3818,1772,upload,2023-07-23,14.38,2023-07-23 00:00:00
41752,2464,3004,upload,2024-02-17,22.25,2024-02-17 00:00:00
41753,3538,4910,share,2023-09-13,45.89,2023-09-13 00:00:00
41754,2068,5199,share,2023-11-07,24.73,2023-11-07 00:00:00
41755,1878,1199,payment,2024-11-14,94.7,2024-11-14 00:00:00
41756,2768,4586,invite,2024-01-17,30.63,2024-01-17 00:00:00
41757,589,4348,profile_update,2024-10-17,76.65,2024-10-17 00:00:00
41758,3333,2638,feature_usage,2023-06-19,59.02,2023-06-19 00:00:00
41759,682,3950,api_call,2024-10-30,6.84,2024-10-30 00:00:00
41760,3722,4760,download,2023-04-13,32.72,2023-04-13 00:00:00
41761,918,2927,download,2024-12-10,39.93,2024-12-10 00:00:00
41762,4680,5029,payment,2024-06-18,60.68,2024-06-18 00:00:00
41763,4759,911,login,2024-08-19,91.33,2024-08-19 00:00:00
41764,353,3145,invite,2023-10-23,2.94,2023-10-23 00:00:00
41765,569,2276,feature_usage,2024-05-04,61.03,2024-05-04 00:00:00
41766,3375,1536,payment,2024-06-17,61.08,2024-06-17 00:00:00
41767,3020,674,login,2023-07-09,85.23,2023-07-09 00:00:00
41768,616,530,settings_change,2024-09-20,7.49,2024-09-20 00:00:00
41769,1106,3,login,2024-05-20,61.76,2024-05-20 00:00:00
41770,29,4637,api_call,2023-12-01,33.32,2023-12-01 00:00:00
41771,67,4627,share,2024-09-17,21.02,2024-09-17 00:00:00
41772,1340,1424,invite,2023-03-19,9.74,2023-03-19 00:00:00
41773,3684,1594,api_call,2024-01-05,83.93,2024-01-05 00:00:00
41774,3942,1535,export_data,2023-07-19,83.92,2023-07-19 00:00:00
41775,137,2353,feature_usage,2023-09-25,84.99,2023-09-25 00:00:00
41776,3685,1136,payment,2024-06-14,33.78,2024-06-14 00:00:00
41777,3302,1487,api_call,2024-11-28,77.37,2024-11-28 00:00:00
41778,3423,2260,feature_usage,2023-12-17,97.07,2023-12-17 00:00:00
41779,360,3502,profile_update,2023-04-08,29.16,2023-04-08 00:00:00
41780,4460,1906,profile_update,2024-09-25,77.74,2024-09-25 00:00:00
41781,985,3628,settings_change,2024-11-30,82.75,2024-11-30 00:00:00
41782,3374,2785,login,2024-06-04,88.49,2024-06-04 00:00:00
41783,1105,217,support_ticket,2024-02-18,55.11,2024-02-18 00:00:00
41784,1322,2090,download,2024-07-26,47.61,2024-07-26 00:00:00
41785,4995,5691,upload,2023-10-14,12.46,2023-10-14 00:00:00
41786,3941,2724,settings_change,2023-11-16,97.62,2023-11-16 00:00:00
41787,3015,4236,support_ticket,2024-04-03,31.77,2024-04-03 00:00:00
41788,1420,1279,api_call,2024-07-30,26.63,2024-07-30 00:00:00
41789,304,1514,export_data,2024-04-19,1.29,2024-04-19 00:00:00
41790,354,34,download,2024-08-12,49.69,2024-08-12 00:00:00
41791,1232,5791,export_data,2024-09-27,21.55,2024-09-27 00:00:00
41792,580,1985,api_call,2024-06-28,44.95,2024-06-28 00:00:00
41793,4707,4530,support_ticket,2024-06-26,4.3,2024-06-26 00:00:00
41794,3186,5952,profile_update,2024-06-08,26.77,2024-06-08 00:00:00
41795,95,1318,share,2024-07-19,10.0,2024-07-19 00:00:00
41796,1088,4156,feature_usage,2024-12-29,81.38,2024-12-29 00:00:00
41797,306,1833,download,2024-05-11,48.99,2024-05-11 00:00:00
41798,2510,5004,share,2023-07-28,33.68,2023-07-28 00:00:00
41799,4091,471,support_ticket,2023-11-28,19.04,2023-11-28 00:00:00
41800,2275,1724,payment,2024-09-23,19.14,2024-09-23 00:00:00
41801,1082,4146,profile_update,2023-09-26,47.59,2023-09-26 00:00:00
41802,1078,1223,feature_usage,2023-11-21,70.47,2023-11-21 00:00:00
41803,1080,3521,invite,2024-12-23,38.37,2024-12-23 00:00:00
41804,2561,4264,invite,2024-12-17,96.56,2024-12-17 00:00:00
41805,1564,1554,login,2024-07-07,28.79,2024-07-07 00:00:00
41806,4440,3874,login,2024-04-16,39.07,2024-04-16 00:00:00
41807,2009,4870,api_call,2024-08-16,2.52,2024-08-16 00:00:00
41808,4121,3207,support_ticket,2024-03-10,8.44,2024-03-10 00:00:00
41809,3667,5204,profile_update,2024-12-14,17.37,2024-12-14 00:00:00
41810,1633,2699,share,2023-03-08,46.38,2023-03-08 00:00:00
41811,1374,2059,login,2023-12-18,63.13,2023-12-18 00:00:00
41812,3161,902,login,2024-04-07,94.9,2024-04-07 00:00:00
41813,1900,2757,upload,2024-06-10,16.16,2024-06-10 00:00:00
41814,2097,500,profile_update,2024-05-28,23.28,2024-05-28 00:00:00
41815,3932,3615,support_ticket,2023-10-21,39.87,2023-10-21 00:00:00
41816,2519,5377,profile_update,2023-12-29,45.94,2023-12-29 00:00:00
41817,4885,1926,feature_usage,2024-12-13,2.53,2024-12-13 00:00:00
41818,1402,1797,upload,2024-06-30,40.94,2024-06-30 00:00:00
41819,2148,2983,download,2023-10-11,86.35,2023-10-11 00:00:00
41820,3497,2418,support_ticket,2024-02-04,29.05,2024-02-04 00:00:00
41821,588,2107,settings_change,2023-11-07,60.64,2023-11-07 00:00:00
41822,3142,1323,login,2024-10-27,52.88,2024-10-27 00:00:00
41823,4751,3733,download,2024-04-02,19.56,2024-04-02 00:00:00
41824,3687,1718,payment,2024-02-25,79.68,2024-02-25 00:00:00
41825,844,5636,export_data,2023-04-08,13.96,2023-04-08 00:00:00
41826,4252,1422,settings_change,2023-12-05,29.96,2023-12-05 00:00:00
41827,2825,4534,feature_usage,2023-04-14,51.99,2023-04-14 00:00:00
41828,2077,5973,invite,2024-07-12,39.82,2024-07-12 00:00:00
41829,2461,1656,upload,2023-12-03,64.42,2023-12-03 00:00:00
41830,3304,5695,api_call,2024-03-02,69.55,2024-03-02 00:00:00
41831,1779,5329,feature_usage,2024-01-24,79.94,2024-01-24 00:00:00
41832,1306,2303,upload,2024-05-10,64.05,2024-05-10 00:00:00
41833,4351,1375,support_ticket,2024-01-20,73.48,2024-01-20 00:00:00
41834,3490,4516,upload,2024-05-04,98.37,2024-05-04 00:00:00
41835,4462,5508,support_ticket,2024-06-06,33.41,2024-06-06 00:00:00
41836,2092,5760,invite,2024-11-21,20.51,2024-11-21 00:00:00
41837,556,770,api_call,2024-02-22,33.13,2024-02-22 00:00:00
41838,1191,1267,support_ticket,2024-04-01,46.72,2024-04-01 00:00:00
41839,2561,2867,export_data,2024-06-08,40.55,2024-06-08 00:00:00
41840,681,2273,payment,2024-03-04,52.46,2024-03-04 00:00:00
41841,4969,5661,feature_usage,2024-06-19,6.49,2024-06-19 00:00:00
41842,3682,122,share,2024-09-17,33.85,2024-09-17 00:00:00
41843,2344,3065,invite,2024-04-12,94.89,2024-04-12 00:00:00
41844,223,3446,support_ticket,2023-12-12,20.58,2023-12-12 00:00:00
41845,669,2133,support_ticket,2023-11-17,12.63,2023-11-17 00:00:00
41846,3667,5204,settings_change,2024-08-23,95.61,2024-08-23 00:00:00
41847,4286,138,settings_change,2024-01-18,39.18,2024-01-18 00:00:00
41848,3152,1529,support_ticket,2023-09-06,57.0,2023-09-06 00:00:00
41849,2266,2987,profile_update,2024-11-03,44.86,2024-11-03 00:00:00
41850,4516,2888,download,2024-04-18,1.11,2024-04-18 00:00:00
41851,2370,3884,support_ticket,2023-04-20,75.61,2023-04-20 00:00:00
41852,4260,1596,download,2024-11-05,35.95,2024-11-05 00:00:00
41853,2129,1090,share,2023-12-27,38.33,2023-12-27 00:00:00
41854,3920,4742,login,2023-05-28,31.05,2023-05-28 00:00:00
41855,1582,2075,download,2023-06-20,47.03,2023-06-20 00:00:00
41856,1992,4203,login,2024-07-21,8.54,2024-07-21 00:00:00
41857,3156,4401,payment,2023-08-04,88.09,2023-08-04 00:00:00
41858,4997,1079,api_call,2023-11-04,20.03,2023-11-04 00:00:00
41859,4759,911,support_ticket,2024-05-03,66.78,2024-05-03 00:00:00
41860,4496,106,settings_change,2024-05-11,93.71,2024-05-11 00:00:00
41861,3309,2822,feature_usage,2024-06-16,50.57,2024-06-16 00:00:00
41862,2839,1288,feature_usage,2024-01-11,55.96,2024-01-11 00:00:00
41863,465,2045,feature_usage,2023-11-28,4.25,2023-11-28 00:00:00
41864,4800,40,login,2023-03-13,37.16,2023-03-13 00:00:00
41865,2600,2176,share,2024-08-18,27.59,2024-08-18 00:00:00
41866,3715,1602,download,2024-07-14,5.3,2024-07-14 00:00:00
41867,1214,48,download,2024-05-04,6.14,2024-05-04 00:00:00
41868,3260,4914,api_call,2024-12-25,79.57,2024-12-25 00:00:00
41869,4537,5330,invite,2024-06-01,38.82,2024-06-01 00:00:00
41870,4857,3115,share,2024-05-04,91.07,2024-05-04 00:00:00
41871,210,1216,upload,2024-07-12,17.94,2024-07-12 00:00:00
41872,1466,4172,payment,2024-11-03,63.09,2024-11-03 00:00:00
41873,2589,5162,share,2023-09-22,36.82,2023-09-22 00:00:00
41874,1131,2961,profile_update,2023-10-07,89.1,2023-10-07 00:00:00
41875,2635,2512,feature_usage,2023-11-26,24.45,2023-11-26 00:00:00
41876,1807,2673,feature_usage,2024-09-13,62.28,2024-09-13 00:00:00
41877,183,3093,profile_update,2023-11-30,11.08,2023-11-30 00:00:00
41878,2431,4933,share,2023-07-09,10.41,2023-07-09 00:00:00
41879,4388,2543,upload,2024-04-26,63.92,2024-04-26 00:00:00
41880,3896,914,download,2023-10-10,72.48,2023-10-10 00:00:00
41881,2866,653,export_data,2024-09-12,77.15,2024-09-12 00:00:00
41882,4830,3941,payment,2024-12-01,16.49,2024-12-01 00:00:00
41883,4203,1085,upload,2024-12-28,94.93,2024-12-28 00:00:00
41884,1730,5392,profile_update,2024-11-01,6.46,2024-11-01 00:00:00
41885,1467,25,invite,2024-10-28,66.47,2024-10-28 00:00:00
41886,2228,4594,payment,2024-05-30,2.85,2024-05-30 00:00:00
41887,4616,5348,upload,2023-08-24,88.03,2023-08-24 00:00:00
41888,4489,905,export_data,2024-04-12,30.28,2024-04-12 00:00:00
41889,4596,3805,feature_usage,2024-07-31,51.4,2024-07-31 00:00:00
41890,1237,3036,api_call,2023-10-15,75.63,2023-10-15 00:00:00
41891,2920,3843,settings_change,2023-07-22,94.09,2023-07-22 00:00:00
41892,375,5701,login,2024-01-01,3.55,2024-01-01 00:00:00
41893,3456,5049,api_call,2023-11-23,83.37,2023-11-23 00:00:00
41894,2200,3153,invite,2024-04-28,95.24,2024-04-28 00:00:00
41895,1096,195,invite,2024-05-13,65.17,2024-05-13 00:00:00
41896,796,2590,invite,2024-05-19,58.29,2024-05-19 00:00:00
41897,4348,765,share,2023-09-01,92.48,2023-09-01 00:00:00
41898,3118,3583,share,2024-04-23,70.37,2024-04-23 00:00:00
41899,2891,3905,share,2024-05-15,95.19,2024-05-15 00:00:00
41900,4686,5895,feature_usage,2024-04-20,26.76,2024-04-20 00:00:00
41901,3271,4658,support_ticket,2024-06-05,25.45,2024-06-05 00:00:00
41902,4994,4788,payment,2023-11-18,87.92,2023-11-18 00:00:00
41903,303,1032,upload,2023-12-14,31.57,2023-12-14 00:00:00
41904,23,739,login,2024-08-13,94.68,2024-08-13 00:00:00
41905,3850,4052,login,2024-03-05,25.41,2024-03-05 00:00:00
41906,4866,5423,profile_update,2024-10-26,25.93,2024-10-26 00:00:00
41907,359,5951,api_call,2023-03-09,51.79,2023-03-09 00:00:00
41908,3988,5090,profile_update,2023-08-09,72.32,2023-08-09 00:00:00
41909,1259,1894,settings_change,2023-11-18,12.32,2023-11-18 00:00:00
41910,4585,3460,export_data,2024-08-07,58.09,2024-08-07 00:00:00
41911,4848,2088,export_data,2024-01-21,79.28,2024-01-21 00:00:00
41912,4099,5525,upload,2023-11-12,15.67,2023-11-12 00:00:00
41913,2722,2740,payment,2024-01-07,39.8,2024-01-07 00:00:00
41914,259,1981,share,2024-03-31,23.85,2024-03-31 00:00:00
41915,3469,1560,download,2023-09-10,54.24,2023-09-10 00:00:00
41916,3335,1452,feature_usage,2023-07-26,87.57,2023-07-26 00:00:00
41917,211,1395,login,2023-08-26,93.1,2023-08-26 00:00:00
41918,2239,1563,support_ticket,2024-08-23,61.21,2024-08-23 00:00:00
41919,2231,1492,share,2024-07-24,27.62,2024-07-24 00:00:00
41920,404,3429,invite,2024-02-29,34.35,2024-02-29 00:00:00
41921,3860,3755,feature_usage,2024-01-17,87.03,2024-01-17 00:00:00
41922,3834,3492,profile_update,2023-12-04,59.71,2023-12-04 00:00:00
41923,4231,1653,settings_change,2024-08-30,92.61,2024-08-30 00:00:00
41924,2337,5105,download,2024-02-18,28.49,2024-02-18 00:00:00
41925,1799,2170,payment,2024-03-28,80.94,2024-03-28 00:00:00
41926,4928,3921,login,2023-08-15,73.68,2023-08-15 00:00:00
41927,952,4962,feature_usage,2024-08-22,56.25,2024-08-22 00:00:00
41928,3088,799,payment,2023-09-24,61.03,2023-09-24 00:00:00
41929,3576,1788,feature_usage,2023-12-21,64.27,2023-12-21 00:00:00
41930,4991,1654,invite,2023-06-30,7.59,2023-06-30 00:00:00
41931,3483,3760,export_data,2024-02-20,45.4,2024-02-20 00:00:00
41932,3248,2344,invite,2023-11-16,77.19,2023-11-16 00:00:00
41933,3505,3304,profile_update,2023-06-24,17.39,2023-06-24 00:00:00
41934,662,1091,export_data,2024-11-23,17.22,2024-11-23 00:00:00
41935,1620,3217,download,2024-07-24,85.07,2024-07-24 00:00:00
41936,4545,678,settings_change,2023-06-14,19.04,2023-06-14 00:00:00
41937,265,5646,export_data,2024-03-03,43.77,2024-03-03 00:00:00
41938,2589,3196,feature_usage,2024-10-05,50.94,2024-10-05 00:00:00
41939,2329,4105,invite,2024-08-08,73.77,2024-08-08 00:00:00
41940,4530,2494,login,2023-04-10,66.44,2023-04-10 00:00:00
41941,4380,3099,share,2023-11-26,32.25,2023-11-26 00:00:00
41942,3584,919,export_data,2024-04-14,41.93,2024-04-14 00:00:00
41943,4203,1499,download,2024-09-02,72.56,2024-09-02 00:00:00
41944,4514,4205,login,2023-12-27,72.91,2023-12-27 00:00:00
41945,3089,5801,invite,2024-01-18,62.92,2024-01-18 00:00:00
41946,736,2262,payment,2024-04-02,73.68,2024-04-02 00:00:00
41947,4111,2582,export_data,2023-07-03,20.76,2023-07-03 00:00:00
41948,1861,3578,api_call,2024-03-23,48.72,2024-03-23 00:00:00
41949,692,1379,settings_change,2024-08-13,96.55,2024-08-13 00:00:00
41950,1484,4301,share,2023-10-15,24.2,2023-10-15 00:00:00
41951,2748,4657,support_ticket,2024-05-16,73.88,2024-05-16 00:00:00
41952,2096,3664,invite,2024-12-23,17.3,2024-12-23 00:00:00
41953,2745,4859,settings_change,2024-09-05,54.2,2024-09-05 00:00:00
41954,3679,1493,share,2024-10-09,65.53,2024-10-09 00:00:00
41955,3185,1259,share,2024-06-21,53.35,2024-06-21 00:00:00
41956,3929,5123,share,2024-08-27,48.66,2024-08-27 00:00:00
41957,275,4774,download,2023-12-15,35.71,2023-12-15 00:00:00
41958,2851,2592,api_call,2024-05-22,58.69,2024-05-22 00:00:00
41959,4263,523,invite,2024-03-04,23.99,2024-03-04 00:00:00
41960,4148,4835,api_call,2024-04-23,56.61,2024-04-23 00:00:00
41961,1326,4344,profile_update,2024-07-07,50.68,2024-07-07 00:00:00
41962,3210,2226,download,2024-06-29,13.86,2024-06-29 00:00:00
41963,3880,1698,export_data,2024-01-09,68.89,2024-01-09 00:00:00
41964,4731,53,profile_update,2024-10-28,92.22,2024-10-28 00:00:00
41965,2505,5369,settings_change,2024-12-16,91.95,2024-12-16 00:00:00
41966,2463,3342,download,2024-11-24,26.08,2024-11-24 00:00:00
41967,3620,4849,share,2024-06-07,78.52,2024-06-07 00:00:00
41968,3132,1027,download,2023-07-31,29.31,2023-07-31 00:00:00
41969,1430,2812,profile_update,2024-03-28,68.1,2024-03-28 00:00:00
41970,4095,1389,profile_update,2023-07-14,73.88,2023-07-14 00:00:00
41971,1310,3507,feature_usage,2023-10-18,97.69,2023-10-18 00:00:00
41972,1773,4235,download,2023-04-20,16.2,2023-04-20 00:00:00
41973,4053,2225,profile_update,2023-11-06,80.34,2023-11-06 00:00:00
41974,1982,994,download,2024-01-19,92.95,2024-01-19 00:00:00
41975,2703,465,export_data,2024-12-04,26.23,2024-12-04 00:00:00
41976,3227,1441,settings_change,2023-08-09,65.53,2023-08-09 00:00:00
41977,1745,573,settings_change,2023-09-17,49.75,2023-09-17 00:00:00
41978,2960,4142,payment,2023-12-18,92.08,2023-12-18 00:00:00
41979,3974,5181,settings_change,2023-04-15,74.91,2023-04-15 00:00:00
41980,660,881,upload,2024-02-12,92.51,2024-02-12 00:00:00
41981,2807,4522,api_call,2024-05-05,7.95,2024-05-05 00:00:00
41982,3891,4061,upload,2024-02-06,26.05,2024-02-06 00:00:00
41983,1997,2508,profile_update,2024-09-29,99.65,2024-09-29 00:00:00
41984,183,1598,payment,2023-09-10,88.16,2023-09-10 00:00:00
41985,2796,5565,export_data,2024-04-23,87.09,2024-04-23 00:00:00
41986,4182,377,api_call,2023-08-13,78.12,2023-08-13 00:00:00
41987,1325,142,settings_change,2024-01-15,57.67,2024-01-15 00:00:00
41988,2114,2859,export_data,2024-02-18,33.57,2024-02-18 00:00:00
41989,2281,20,payment,2024-06-14,22.97,2024-06-14 00:00:00
41990,424,1862,share,2024-10-21,24.48,2024-10-21 00:00:00
41991,2553,840,share,2024-08-01,41.09,2024-08-01 00:00:00
41992,601,4538,download,2024-05-15,48.88,2024-05-15 00:00:00
41993,4471,5410,settings_change,2023-06-24,91.87,2023-06-24 00:00:00
41994,137,2353,upload,2024-06-04,16.17,2024-06-04 00:00:00
41995,1874,5453,export_data,2024-03-14,77.79,2024-03-14 00:00:00
41996,4562,3052,upload,2024-02-18,63.3,2024-02-18 00:00:00
41997,4412,3705,api_call,2024-06-26,65.54,2024-06-26 00:00:00
41998,3355,1597,invite,2024-04-26,1.45,2024-04-26 00:00:00
41999,354,34,export_data,2024-01-25,81.09,2024-01-25 00:00:00
42000,4928,3921,support_ticket,2024-01-21,48.03,2024-01-21 00:00:00
42001,4642,3402,login,2024-06-28,65.31,2024-06-28 00:00:00
42002,2155,5016,invite,2024-07-24,42.1,2024-07-24 00:00:00
42003,1022,4514,api_call,2023-04-17,0.95,2023-04-17 00:00:00
42004,1020,4772,settings_change,2024-11-08,45.54,2024-11-08 00:00:00
42005,2011,4270,download,2024-10-01,99.25,2024-10-01 00:00:00
42006,2913,2442,settings_change,2024-09-18,75.97,2024-09-18 00:00:00
42007,3595,5690,upload,2024-12-19,37.77,2024-12-19 00:00:00
42008,3702,722,export_data,2024-06-10,3.72,2024-06-10 00:00:00
42009,2743,5669,export_data,2023-09-25,61.68,2023-09-25 00:00:00
42010,1576,1155,feature_usage,2023-09-25,48.7,2023-09-25 00:00:00
42011,4494,551,api_call,2024-12-29,34.11,2024-12-29 00:00:00
42012,158,2906,settings_change,2024-01-05,50.51,2024-01-05 00:00:00
42013,4997,621,settings_change,2024-12-25,3.78,2024-12-25 00:00:00
42014,3903,4701,export_data,2024-02-04,49.42,2024-02-04 00:00:00
42015,3460,316,login,2023-12-20,24.65,2023-12-20 00:00:00
42016,3687,1718,invite,2024-01-16,89.18,2024-01-16 00:00:00
42017,1755,5763,support_ticket,2023-08-07,2.46,2023-08-07 00:00:00
42018,938,2959,settings_change,2024-09-17,95.93,2024-09-17 00:00:00
42019,3903,4701,support_ticket,2023-02-19,51.96,2023-02-19 00:00:00
42020,2200,331,share,2024-07-23,29.95,2024-07-23 00:00:00
42021,792,2780,payment,2024-01-03,2.04,2024-01-03 00:00:00
42022,1388,4378,payment,2024-03-01,10.2,2024-03-01 00:00:00
42023,4476,4129,payment,2024-06-19,30.71,2024-06-19 00:00:00
42024,2810,2537,profile_update,2023-10-29,40.0,2023-10-29 00:00:00
42025,4621,451,api_call,2024-06-24,62.1,2024-06-24 00:00:00
42026,2048,4026,login,2023-07-11,78.42,2023-07-11 00:00:00
42027,84,1326,upload,2024-04-27,60.99,2024-04-27 00:00:00
42028,921,1286,upload,2023-12-01,45.57,2023-12-01 00:00:00
42029,2371,3789,api_call,2023-08-02,89.06,2023-08-02 00:00:00
42030,981,4377,api_call,2024-07-25,19.12,2024-07-25 00:00:00
42031,318,885,feature_usage,2024-05-16,64.93,2024-05-16 00:00:00
42032,2351,2023,payment,2023-09-01,40.97,2023-09-01 00:00:00
42033,3395,3937,feature_usage,2024-06-26,30.54,2024-06-26 00:00:00
42034,3360,5188,invite,2024-09-19,68.11,2024-09-19 00:00:00
42035,1421,953,feature_usage,2024-07-21,16.52,2024-07-21 00:00:00
42036,3117,759,login,2023-10-06,70.78,2023-10-06 00:00:00
42037,1237,3036,feature_usage,2024-01-22,60.67,2024-01-22 00:00:00
42038,3588,1669,profile_update,2023-12-24,23.0,2023-12-24 00:00:00
42039,3731,3942,login,2024-01-23,82.17,2024-01-23 00:00:00
42040,4111,2582,settings_change,2023-04-05,39.83,2023-04-05 00:00:00
42041,2831,1982,support_ticket,2023-11-26,12.67,2023-11-26 00:00:00
42042,1589,1864,feature_usage,2023-10-28,48.51,2023-10-28 00:00:00
42043,1985,239,invite,2024-09-15,99.63,2024-09-15 00:00:00
42044,3970,967,invite,2024-02-16,77.26,2024-02-16 00:00:00
42045,3189,5660,share,2024-02-29,82.21,2024-02-29 00:00:00
42046,48,1430,upload,2023-05-20,8.38,2023-05-20 00:00:00
42047,863,3696,upload,2024-07-06,44.75,2024-07-06 00:00:00
42048,4737,2917,invite,2023-12-12,38.02,2023-12-12 00:00:00
42049,3127,988,download,2024-03-01,80.06,2024-03-01 00:00:00
42050,235,3591,export_data,2023-05-02,97.02,2023-05-02 00:00:00
42051,1302,3682,feature_usage,2023-12-06,90.12,2023-12-06 00:00:00
42052,3682,122,download,2023-02-15,86.97,2023-02-15 00:00:00
42053,853,663,profile_update,2024-06-30,84.56,2024-06-30 00:00:00
42054,825,3883,support_ticket,2024-01-19,52.16,2024-01-19 00:00:00
42055,121,5510,export_data,2023-12-03,1.19,2023-12-03 00:00:00
42056,4678,2102,export_data,2024-03-19,3.78,2024-03-19 00:00:00
42057,4042,1888,settings_change,2024-02-05,64.27,2024-02-05 00:00:00
