subscription_id,customer_id,plan_id,plan_name,mrr,start_date,end_date,status,billing_period,created_at
4655,2151,2,Standard,19.99,2023-01-29,,active,monthly,2023-01-29 00:00:00
4656,921,3,Premium,49.99,2023-11-25,,active,monthly,2023-11-25 00:00:00
4657,2748,1,Basic,9.99,2023-07-27,,active,annual,2023-07-27 00:00:00
4658,3271,1,Basic,9.99,2023-10-30,,active,monthly,2023-10-30 00:00:00
4659,1702,3,Premium,49.99,2024-01-07,2024-04-06,churned,monthly,2024-01-07 00:00:00
4660,3734,1,Basic,9.99,2023-02-28,,active,monthly,2023-02-28 00:00:00
4661,857,3,Premium,49.99,2024-01-30,,active,monthly,2024-01-30 00:00:00
4662,1817,1,Basic,9.99,2023-11-02,,active,monthly,2023-11-02 00:00:00
4663,1320,3,Premium,49.99,2023-06-28,2024-03-24,churned,annual,2023-06-28 00:00:00
4664,1058,2,Standard,19.99,2023-08-10,,active,monthly,2023-08-10 00:00:00
4665,3978,4,Enterprise,99.99,2023-10-15,,active,monthly,2023-10-15 00:00:00
4666,2131,3,Premium,49.99,2023-05-13,,active,monthly,2023-05-13 00:00:00
4667,99,1,Basic,9.99,2023-09-05,,active,monthly,2023-09-05 00:00:00
4668,740,2,Standard,19.99,2023-09-18,2024-07-14,churned,monthly,2023-09-18 00:00:00
4669,3857,1,Basic,9.99,2023-11-16,2023-12-16,churned,annual,2023-11-16 00:00:00
4670,1397,2,Standard,19.99,2023-05-15,,active,annual,2023-05-15 00:00:00
4671,2302,3,Premium,49.99,2023-10-24,,active,annual,2023-10-24 00:00:00
4672,4574,2,Standard,19.99,2023-12-19,,active,annual,2023-12-19 00:00:00
4673,1262,4,Enterprise,99.99,2023-08-05,,active,annual,2023-08-05 00:00:00
4674,2446,2,Standard,19.99,2023-05-30,2024-05-24,churned,annual,2023-05-30 00:00:00
4675,3641,2,Standard,19.99,2023-09-26,,active,annual,2023-09-26 00:00:00
4676,2131,2,Standard,19.99,2023-05-22,,active,monthly,2023-05-22 00:00:00
4677,2109,2,Standard,19.99,2023-12-13,,active,annual,2023-12-13 00:00:00
4678,4712,1,Basic,9.99,2023-06-02,,active,monthly,2023-06-02 00:00:00
4679,581,1,Basic,9.99,2023-01-28,2023-05-28,churned,annual,2023-01-28 00:00:00
4680,2083,3,Premium,49.99,2023-11-13,2024-11-07,churned,monthly,2023-11-13 00:00:00
4681,1473,4,Enterprise,99.99,2023-01-08,2023-06-07,churned,annual,2023-01-08 00:00:00
4682,1870,4,Enterprise,99.99,2023-06-27,,active,annual,2023-06-27 00:00:00
4683,568,1,Basic,9.99,2023-09-29,2024-06-25,churned,annual,2023-09-29 00:00:00
4684,531,3,Premium,49.99,2023-05-11,,active,annual,2023-05-11 00:00:00
4685,1187,1,Basic,9.99,2023-06-07,,active,monthly,2023-06-07 00:00:00
4686,1328,4,Enterprise,99.99,2023-02-05,2024-01-01,churned,monthly,2023-02-05 00:00:00
4687,674,4,Enterprise,99.99,2023-04-05,,active,monthly,2023-04-05 00:00:00
4688,2480,1,Basic,9.99,2023-08-16,,active,monthly,2023-08-16 00:00:00
4689,3143,4,Enterprise,99.99,2023-07-29,2024-06-23,churned,monthly,2023-07-29 00:00:00
4690,1403,4,Enterprise,99.99,2024-01-03,,active,monthly,2024-01-03 00:00:00
4691,3308,3,Premium,49.99,2023-01-27,,active,monthly,2023-01-27 00:00:00
4692,3201,1,Basic,9.99,2023-03-29,,active,monthly,2023-03-29 00:00:00
4693,4171,4,Enterprise,99.99,2023-02-11,,active,annual,2023-02-11 00:00:00
4694,2242,3,Premium,49.99,2023-03-28,,active,annual,2023-03-28 00:00:00
4695,259,3,Premium,49.99,2023-11-24,,active,annual,2023-11-24 00:00:00
4696,540,3,Premium,49.99,2023-05-31,2023-07-30,churned,annual,2023-05-31 00:00:00
4697,161,1,Basic,9.99,2023-04-11,2023-10-08,churned,monthly,2023-04-11 00:00:00
4698,1302,2,Standard,19.99,2023-04-04,2023-09-01,churned,annual,2023-04-04 00:00:00
4699,1118,2,Standard,19.99,2023-07-15,,active,annual,2023-07-15 00:00:00
4700,937,1,Basic,9.99,2023-09-21,2023-10-21,churned,monthly,2023-09-21 00:00:00
4701,3903,3,Premium,49.99,2023-01-29,,active,annual,2023-01-29 00:00:00
4702,4937,3,Premium,49.99,2023-06-09,,active,annual,2023-06-09 00:00:00
4703,3798,4,Enterprise,99.99,2023-06-22,2024-03-18,churned,monthly,2023-06-22 00:00:00
4704,552,4,Enterprise,99.99,2023-05-26,,active,monthly,2023-05-26 00:00:00
4705,4555,1,Basic,9.99,2023-04-28,,active,monthly,2023-04-28 00:00:00
4706,4619,4,Enterprise,99.99,2023-04-25,,active,annual,2023-04-25 00:00:00
4707,1737,4,Enterprise,99.99,2023-03-01,2023-05-30,churned,annual,2023-03-01 00:00:00
4708,1403,3,Premium,49.99,2023-12-26,,active,monthly,2023-12-26 00:00:00
4709,1076,2,Standard,19.99,2023-05-02,2023-07-31,churned,monthly,2023-05-02 00:00:00
4710,3517,3,Premium,49.99,2023-08-26,,active,annual,2023-08-26 00:00:00
4711,3907,1,Basic,9.99,2023-10-10,,active,monthly,2023-10-10 00:00:00
4712,3588,3,Premium,49.99,2023-12-07,,active,monthly,2023-12-07 00:00:00
4713,3736,4,Enterprise,99.99,2023-10-17,,active,annual,2023-10-17 00:00:00
4714,3310,4,Enterprise,99.99,2023-10-14,,active,annual,2023-10-14 00:00:00
4715,990,1,Basic,9.99,2023-06-18,2024-01-14,churned,annual,2023-06-18 00:00:00
4716,2056,4,Enterprise,99.99,2023-11-08,,active,annual,2023-11-08 00:00:00
4717,4073,4,Enterprise,99.99,2023-06-28,2024-02-23,churned,annual,2023-06-28 00:00:00
4718,4547,2,Standard,19.99,2023-11-01,,active,monthly,2023-11-01 00:00:00
4719,3416,1,Basic,9.99,2023-09-03,,active,monthly,2023-09-03 00:00:00
4720,3068,1,Basic,9.99,2023-12-25,,active,monthly,2023-12-25 00:00:00
4721,4193,4,Enterprise,99.99,2023-09-07,,active,monthly,2023-09-07 00:00:00
4722,3298,4,Enterprise,99.99,2023-10-18,,active,annual,2023-10-18 00:00:00
4723,1276,2,Standard,19.99,2023-11-08,,active,monthly,2023-11-08 00:00:00
4724,761,2,Standard,19.99,2023-10-06,,active,annual,2023-10-06 00:00:00
4725,1074,3,Premium,49.99,2023-08-23,,active,annual,2023-08-23 00:00:00
4726,3893,2,Standard,19.99,2023-11-16,,active,annual,2023-11-16 00:00:00
4727,1124,4,Enterprise,99.99,2023-12-24,,active,monthly,2023-12-24 00:00:00
4728,393,3,Premium,49.99,2023-07-05,,active,monthly,2023-07-05 00:00:00
4729,1756,1,Basic,9.99,2023-04-13,2024-03-08,churned,annual,2023-04-13 00:00:00
4730,3395,2,Standard,19.99,2023-10-11,,active,annual,2023-10-11 00:00:00
4731,501,1,Basic,9.99,2023-07-23,,active,annual,2023-07-23 00:00:00
4732,359,4,Enterprise,99.99,2023-01-29,2023-06-28,churned,monthly,2023-01-29 00:00:00
4733,1921,1,Basic,9.99,2023-03-09,,active,monthly,2023-03-09 00:00:00
4734,1107,4,Enterprise,99.99,2023-02-02,,active,annual,2023-02-02 00:00:00
4735,3260,1,Basic,9.99,2023-03-29,,active,monthly,2023-03-29 00:00:00
4736,142,4,Enterprise,99.99,2023-08-20,,active,monthly,2023-08-20 00:00:00
4737,3850,1,Basic,9.99,2023-09-15,,active,annual,2023-09-15 00:00:00
4738,1576,3,Premium,49.99,2023-03-31,,active,annual,2023-03-31 00:00:00
4739,2304,3,Premium,49.99,2023-08-22,2023-12-20,churned,annual,2023-08-22 00:00:00
4740,2525,2,Standard,19.99,2024-01-16,2024-08-13,churned,monthly,2024-01-16 00:00:00
4741,316,4,Enterprise,99.99,2024-01-03,,active,monthly,2024-01-03 00:00:00
4742,3920,4,Enterprise,99.99,2023-02-04,,active,annual,2023-02-04 00:00:00
4743,4322,4,Enterprise,99.99,2023-10-20,,active,monthly,2023-10-20 00:00:00
4744,503,3,Premium,49.99,2023-12-21,,active,monthly,2023-12-21 00:00:00
4745,549,2,Standard,19.99,2023-10-23,,active,monthly,2023-10-23 00:00:00
4746,555,4,Enterprise,99.99,2023-06-28,,active,monthly,2023-06-28 00:00:00
4747,4519,3,Premium,49.99,2023-05-21,,active,monthly,2023-05-21 00:00:00
4748,4940,3,Premium,49.99,2023-03-01,,active,annual,2023-03-01 00:00:00
4749,958,2,Standard,19.99,2023-08-25,2024-06-20,churned,monthly,2023-08-25 00:00:00
4750,1707,4,Enterprise,99.99,2023-10-06,,active,annual,2023-10-06 00:00:00
4751,2303,1,Basic,9.99,2023-07-26,2023-09-24,churned,monthly,2023-07-26 00:00:00
4752,1479,1,Basic,9.99,2023-04-20,,active,monthly,2023-04-20 00:00:00
4753,4883,3,Premium,49.99,2023-08-29,2023-12-27,churned,annual,2023-08-29 00:00:00
4754,2368,3,Premium,49.99,2023-08-24,,active,monthly,2023-08-24 00:00:00
4755,148,3,Premium,49.99,2023-08-16,,active,monthly,2023-08-16 00:00:00
4756,3693,1,Basic,9.99,2023-10-30,,active,annual,2023-10-30 00:00:00
4757,3275,1,Basic,9.99,2024-01-08,,active,annual,2024-01-08 00:00:00
4758,2421,4,Enterprise,99.99,2023-10-29,,active,annual,2023-10-29 00:00:00
4759,3981,1,Basic,9.99,2023-08-11,,active,annual,2023-08-11 00:00:00
4760,3722,2,Standard,19.99,2023-01-31,,active,monthly,2023-01-31 00:00:00
4761,2796,4,Enterprise,99.99,2023-12-14,,active,annual,2023-12-14 00:00:00
4762,179,4,Enterprise,99.99,2023-05-22,2024-01-17,churned,monthly,2023-05-22 00:00:00
4763,4986,1,Basic,9.99,2023-08-29,,active,monthly,2023-08-29 00:00:00
4764,631,1,Basic,9.99,2023-07-21,2023-11-18,churned,annual,2023-07-21 00:00:00
4765,4479,2,Standard,19.99,2023-10-01,,active,monthly,2023-10-01 00:00:00
4766,2182,1,Basic,9.99,2023-03-14,,active,annual,2023-03-14 00:00:00
4767,1370,4,Enterprise,99.99,2023-11-19,,active,annual,2023-11-19 00:00:00
4768,3773,4,Enterprise,99.99,2023-01-25,,active,annual,2023-01-25 00:00:00
4769,3531,3,Premium,49.99,2023-06-25,,active,monthly,2023-06-25 00:00:00
4770,922,2,Standard,19.99,2023-12-27,,active,annual,2023-12-27 00:00:00
4771,4990,1,Basic,9.99,2023-01-15,2023-07-14,churned,annual,2023-01-15 00:00:00
4772,1020,1,Basic,9.99,2023-10-09,,active,annual,2023-10-09 00:00:00
4773,1764,2,Standard,19.99,2023-12-23,,active,annual,2023-12-23 00:00:00
4774,275,1,Basic,9.99,2023-11-27,,active,annual,2023-11-27 00:00:00
4775,9,3,Premium,49.99,2023-11-11,,active,annual,2023-11-11 00:00:00
4776,2546,1,Basic,9.99,2023-05-16,,active,annual,2023-05-16 00:00:00
4777,575,4,Enterprise,99.99,2023-07-05,,active,annual,2023-07-05 00:00:00
4778,2563,4,Enterprise,99.99,2023-06-10,,active,annual,2023-06-10 00:00:00
4779,1458,2,Standard,19.99,2023-06-12,,active,monthly,2023-06-12 00:00:00
4780,4841,4,Enterprise,99.99,2023-10-27,,active,annual,2023-10-27 00:00:00
4781,1497,1,Basic,9.99,2023-02-16,,active,monthly,2023-02-16 00:00:00
4782,894,4,Enterprise,99.99,2023-02-19,,active,annual,2023-02-19 00:00:00
4783,1418,3,Premium,49.99,2023-12-03,,active,annual,2023-12-03 00:00:00
4784,514,3,Premium,49.99,2023-04-05,,active,annual,2023-04-05 00:00:00
4785,2512,4,Enterprise,99.99,2023-08-16,,active,annual,2023-08-16 00:00:00
4786,3332,4,Enterprise,99.99,2023-08-11,2024-02-07,churned,monthly,2023-08-11 00:00:00
4787,478,3,Premium,49.99,2023-03-03,,active,annual,2023-03-03 00:00:00
4788,4994,3,Premium,49.99,2023-09-27,2024-08-22,churned,monthly,2023-09-27 00:00:00
4789,3818,3,Premium,49.99,2023-03-15,,active,monthly,2023-03-15 00:00:00
4790,1382,4,Enterprise,99.99,2023-11-13,2024-10-08,churned,monthly,2023-11-13 00:00:00
4791,4063,3,Premium,49.99,2023-11-18,,active,annual,2023-11-18 00:00:00
4792,1614,3,Premium,49.99,2024-01-08,2024-11-03,churned,annual,2024-01-08 00:00:00
4793,4968,3,Premium,49.99,2023-03-03,2023-10-29,churned,annual,2023-03-03 00:00:00
4794,3244,3,Premium,49.99,2023-11-09,,active,monthly,2023-11-09 00:00:00
4795,2366,4,Enterprise,99.99,2023-08-22,2023-12-20,churned,monthly,2023-08-22 00:00:00
4796,4100,2,Standard,19.99,2023-05-05,,active,annual,2023-05-05 00:00:00
4797,4552,2,Standard,19.99,2023-01-19,,active,monthly,2023-01-19 00:00:00
4798,3020,2,Standard,19.99,2023-03-18,,active,annual,2023-03-18 00:00:00
4799,296,1,Basic,9.99,2023-12-07,,active,monthly,2023-12-07 00:00:00
4800,3228,4,Enterprise,99.99,2023-06-23,,active,monthly,2023-06-23 00:00:00
4801,3975,3,Premium,49.99,2023-01-11,,active,annual,2023-01-11 00:00:00
4802,1526,2,Standard,19.99,2023-08-19,,active,annual,2023-08-19 00:00:00
4803,4501,1,Basic,9.99,2023-12-15,2024-12-09,churned,monthly,2023-12-15 00:00:00
4804,3184,4,Enterprise,99.99,2023-06-12,,active,annual,2023-06-12 00:00:00
4805,4758,4,Enterprise,99.99,2023-04-07,2023-09-04,churned,annual,2023-04-07 00:00:00
4806,3473,4,Enterprise,99.99,2023-01-24,,active,annual,2023-01-24 00:00:00
4807,3847,4,Enterprise,99.99,2023-10-23,,active,monthly,2023-10-23 00:00:00
4808,1991,2,Standard,19.99,2023-02-28,,active,monthly,2023-02-28 00:00:00
4809,438,4,Enterprise,99.99,2023-02-11,,active,annual,2023-02-11 00:00:00
4810,3300,3,Premium,49.99,2023-01-25,,active,monthly,2023-01-25 00:00:00
4811,1858,1,Basic,9.99,2023-02-07,,active,annual,2023-02-07 00:00:00
4812,1554,1,Basic,9.99,2023-11-06,,active,monthly,2023-11-06 00:00:00
4813,1883,2,Standard,19.99,2023-04-01,,active,monthly,2023-04-01 00:00:00
4814,3370,4,Enterprise,99.99,2023-03-17,,active,annual,2023-03-17 00:00:00
4815,1039,1,Basic,9.99,2023-12-15,,active,annual,2023-12-15 00:00:00
4816,3015,4,Enterprise,99.99,2023-09-10,,active,annual,2023-09-10 00:00:00
4817,2098,2,Standard,19.99,2023-08-01,2023-11-29,churned,monthly,2023-08-01 00:00:00
4818,3600,4,Enterprise,99.99,2023-05-18,,active,monthly,2023-05-18 00:00:00
4819,2201,3,Premium,49.99,2023-02-11,,active,annual,2023-02-11 00:00:00
4820,2021,3,Premium,49.99,2023-06-16,,active,monthly,2023-06-16 00:00:00
4821,996,3,Premium,49.99,2023-02-18,,active,annual,2023-02-18 00:00:00
4822,4037,2,Standard,19.99,2023-05-01,2023-12-27,churned,monthly,2023-05-01 00:00:00
4823,2493,4,Enterprise,99.99,2023-07-07,,active,annual,2023-07-07 00:00:00
4824,2025,4,Enterprise,99.99,2023-10-24,,active,annual,2023-10-24 00:00:00
4825,2377,1,Basic,9.99,2023-04-13,,active,monthly,2023-04-13 00:00:00
4826,2869,2,Standard,19.99,2023-08-13,2024-08-07,churned,annual,2023-08-13 00:00:00
4827,805,1,Basic,9.99,2023-06-10,2023-08-09,churned,monthly,2023-06-10 00:00:00
4828,82,2,Standard,19.99,2023-04-10,,active,annual,2023-04-10 00:00:00
4829,76,3,Premium,49.99,2023-09-04,,active,monthly,2023-09-04 00:00:00
4830,2060,2,Standard,19.99,2023-09-22,,active,annual,2023-09-22 00:00:00
4831,3568,1,Basic,9.99,2023-06-22,,active,monthly,2023-06-22 00:00:00
4832,1791,4,Enterprise,99.99,2023-03-29,2023-04-28,churned,annual,2023-03-29 00:00:00
4833,442,3,Premium,49.99,2023-06-19,,active,annual,2023-06-19 00:00:00
4834,1014,3,Premium,49.99,2023-11-05,,active,annual,2023-11-05 00:00:00
4835,4148,2,Standard,19.99,2023-12-11,,active,annual,2023-12-11 00:00:00
4836,2005,4,Enterprise,99.99,2023-02-11,,active,monthly,2023-02-11 00:00:00
4837,3584,1,Basic,9.99,2023-07-18,,active,annual,2023-07-18 00:00:00
4838,3962,4,Enterprise,99.99,2023-08-20,,active,annual,2023-08-20 00:00:00
4839,3230,3,Premium,49.99,2023-02-02,,active,annual,2023-02-02 00:00:00
4840,2820,3,Premium,49.99,2023-08-09,2023-11-07,churned,monthly,2023-08-09 00:00:00
4841,1624,1,Basic,9.99,2023-01-28,2023-09-25,churned,monthly,2023-01-28 00:00:00
4842,494,4,Enterprise,99.99,2024-01-08,,active,monthly,2024-01-08 00:00:00
4843,1718,1,Basic,9.99,2023-04-22,,active,annual,2023-04-22 00:00:00
4844,4793,3,Premium,49.99,2023-10-09,,active,annual,2023-10-09 00:00:00
4845,4005,1,Basic,9.99,2023-09-04,,active,annual,2023-09-04 00:00:00
4846,4567,2,Standard,19.99,2023-07-04,2023-10-02,churned,monthly,2023-07-04 00:00:00
4847,2548,4,Enterprise,99.99,2023-12-18,,active,annual,2023-12-18 00:00:00
4848,1249,1,Basic,9.99,2023-07-01,,active,annual,2023-07-01 00:00:00
4849,3620,2,Standard,19.99,2023-07-16,,active,monthly,2023-07-16 00:00:00
4850,4816,1,Basic,9.99,2023-08-28,,active,monthly,2023-08-28 00:00:00
4851,4945,1,Basic,9.99,2023-11-23,2024-09-18,churned,annual,2023-11-23 00:00:00
4852,4331,4,Enterprise,99.99,2023-05-11,2024-03-06,churned,monthly,2023-05-11 00:00:00
4853,4827,2,Standard,19.99,2023-05-23,,active,annual,2023-05-23 00:00:00
4854,3004,3,Premium,49.99,2024-01-01,,active,monthly,2024-01-01 00:00:00
4855,1624,1,Basic,9.99,2023-02-05,,active,monthly,2023-02-05 00:00:00
4856,2986,3,Premium,49.99,2023-06-16,,active,monthly,2023-06-16 00:00:00
4857,3196,2,Standard,19.99,2023-02-02,,active,monthly,2023-02-02 00:00:00
4858,1830,1,Basic,9.99,2023-05-03,2024-03-28,churned,annual,2023-05-03 00:00:00
4859,2745,2,Standard,19.99,2023-07-31,,active,annual,2023-07-31 00:00:00
4860,3507,1,Basic,9.99,2023-02-19,,active,monthly,2023-02-19 00:00:00
4861,426,1,Basic,9.99,2023-02-17,,active,monthly,2023-02-17 00:00:00
4862,2416,1,Basic,9.99,2023-12-10,,active,annual,2023-12-10 00:00:00
4863,337,2,Standard,19.99,2023-11-11,,active,annual,2023-11-11 00:00:00
4864,3772,1,Basic,9.99,2023-08-27,,active,monthly,2023-08-27 00:00:00
4865,4406,1,Basic,9.99,2024-01-11,,active,annual,2024-01-11 00:00:00
4866,4619,3,Premium,49.99,2023-04-28,,active,annual,2023-04-28 00:00:00
4867,1497,4,Enterprise,99.99,2023-03-07,,active,annual,2023-03-07 00:00:00
4868,1758,2,Standard,19.99,2023-07-03,,active,monthly,2023-07-03 00:00:00
4869,1198,3,Premium,49.99,2023-03-29,,active,annual,2023-03-29 00:00:00
4870,2009,2,Standard,19.99,2023-11-28,,active,annual,2023-11-28 00:00:00
4871,696,1,Basic,9.99,2023-03-29,2023-06-27,churned,monthly,2023-03-29 00:00:00
4872,151,2,Standard,19.99,2023-04-13,,active,monthly,2023-04-13 00:00:00
4873,1655,3,Premium,49.99,2023-08-26,,active,annual,2023-08-26 00:00:00
4874,133,2,Standard,19.99,2023-08-20,,active,annual,2023-08-20 00:00:00
4875,3724,4,Enterprise,99.99,2023-11-02,,active,monthly,2023-11-02 00:00:00
4876,4089,3,Premium,49.99,2023-09-03,,active,monthly,2023-09-03 00:00:00
4877,3856,2,Standard,19.99,2023-06-16,,active,monthly,2023-06-16 00:00:00
4878,1513,4,Enterprise,99.99,2023-09-30,,active,annual,2023-09-30 00:00:00
4879,767,3,Premium,49.99,2023-11-09,,active,annual,2023-11-09 00:00:00
4880,4427,4,Enterprise,99.99,2024-01-04,,active,annual,2024-01-04 00:00:00
4881,2557,1,Basic,9.99,2023-12-10,,active,annual,2023-12-10 00:00:00
4882,4,3,Premium,49.99,2023-03-04,,active,annual,2023-03-04 00:00:00
4883,818,1,Basic,9.99,2023-01-21,,active,annual,2023-01-21 00:00:00
4884,861,3,Premium,49.99,2023-06-20,,active,monthly,2023-06-20 00:00:00
4885,4104,2,Standard,19.99,2023-02-05,,active,annual,2023-02-05 00:00:00
4886,3892,4,Enterprise,99.99,2023-10-26,,active,annual,2023-10-26 00:00:00
4887,831,3,Premium,49.99,2023-06-22,,active,monthly,2023-06-22 00:00:00
4888,4518,3,Premium,49.99,2023-07-14,,active,monthly,2023-07-14 00:00:00
4889,971,1,Basic,9.99,2023-05-24,,active,monthly,2023-05-24 00:00:00
4890,4244,2,Standard,19.99,2023-07-31,,active,annual,2023-07-31 00:00:00
4891,474,3,Premium,49.99,2023-12-02,,active,annual,2023-12-02 00:00:00
4892,2911,4,Enterprise,99.99,2023-03-27,,active,annual,2023-03-27 00:00:00
4893,4481,2,Standard,19.99,2023-12-22,,active,monthly,2023-12-22 00:00:00
4894,908,2,Standard,19.99,2023-09-20,,active,monthly,2023-09-20 00:00:00
4895,3555,3,Premium,49.99,2023-06-02,,active,monthly,2023-06-02 00:00:00
4896,3821,4,Enterprise,99.99,2023-06-28,,active,monthly,2023-06-28 00:00:00
4897,4208,1,Basic,9.99,2023-12-13,2024-05-11,churned,annual,2023-12-13 00:00:00
4898,1379,3,Premium,49.99,2023-05-10,,active,annual,2023-05-10 00:00:00
4899,4380,4,Enterprise,99.99,2023-06-26,,active,monthly,2023-06-26 00:00:00
4900,1625,4,Enterprise,99.99,2023-06-24,2024-05-19,churned,annual,2023-06-24 00:00:00
4901,4637,4,Enterprise,99.99,2023-05-17,,active,monthly,2023-05-17 00:00:00
4902,2573,2,Standard,19.99,2023-09-21,,active,monthly,2023-09-21 00:00:00
4903,2391,3,Premium,49.99,2023-02-18,2023-05-19,churned,annual,2023-02-18 00:00:00
4904,1723,4,Enterprise,99.99,2023-10-08,,active,monthly,2023-10-08 00:00:00
4905,3682,4,Enterprise,99.99,2023-01-18,2023-04-18,churned,monthly,2023-01-18 00:00:00
4906,3367,4,Enterprise,99.99,2023-03-12,,active,annual,2023-03-12 00:00:00
4907,4009,3,Premium,49.99,2023-06-30,,active,annual,2023-06-30 00:00:00
4908,4937,3,Premium,49.99,2023-06-16,2024-05-11,churned,monthly,2023-06-16 00:00:00
4909,1172,3,Premium,49.99,2023-04-19,,active,monthly,2023-04-19 00:00:00
4910,3538,1,Basic,9.99,2023-01-15,,active,annual,2023-01-15 00:00:00
4911,597,3,Premium,49.99,2023-06-20,2023-11-17,churned,annual,2023-06-20 00:00:00
4912,4870,3,Premium,49.99,2024-01-18,,active,annual,2024-01-18 00:00:00
4913,142,4,Enterprise,99.99,2023-09-06,2023-11-05,churned,annual,2023-09-06 00:00:00
4914,3260,2,Standard,19.99,2023-03-26,,active,annual,2023-03-26 00:00:00
4915,2442,4,Enterprise,99.99,2023-06-19,,active,annual,2023-06-19 00:00:00
4916,338,1,Basic,9.99,2023-04-07,,active,monthly,2023-04-07 00:00:00
4917,2205,1,Basic,9.99,2023-08-27,,active,monthly,2023-08-27 00:00:00
4918,507,3,Premium,49.99,2023-01-16,2023-03-17,churned,annual,2023-01-16 00:00:00
4919,4551,3,Premium,49.99,2023-05-07,,active,annual,2023-05-07 00:00:00
4920,4255,2,Standard,19.99,2023-01-20,,active,annual,2023-01-20 00:00:00
4921,279,2,Standard,19.99,2023-08-20,,active,annual,2023-08-20 00:00:00
4922,1828,1,Basic,9.99,2023-04-21,,active,monthly,2023-04-21 00:00:00
4923,168,1,Basic,9.99,2024-01-13,,active,monthly,2024-01-13 00:00:00
4924,931,3,Premium,49.99,2023-11-17,,active,monthly,2023-11-17 00:00:00
4925,1648,1,Basic,9.99,2023-06-22,,active,monthly,2023-06-22 00:00:00
4926,3552,1,Basic,9.99,2023-02-03,2023-06-03,churned,monthly,2023-02-03 00:00:00
4927,2293,1,Basic,9.99,2023-07-15,,active,monthly,2023-07-15 00:00:00
4928,430,1,Basic,9.99,2023-07-27,,active,monthly,2023-07-27 00:00:00
4929,250,2,Standard,19.99,2023-04-05,,active,monthly,2023-04-05 00:00:00
4930,2482,4,Enterprise,99.99,2023-02-02,2023-03-04,churned,monthly,2023-02-02 00:00:00
4931,594,4,Enterprise,99.99,2023-09-01,2024-07-27,churned,monthly,2023-09-01 00:00:00
4932,65,2,Standard,19.99,2023-02-22,,active,annual,2023-02-22 00:00:00
4933,2431,1,Basic,9.99,2023-04-15,,active,annual,2023-04-15 00:00:00
4934,492,4,Enterprise,99.99,2023-11-21,2024-04-19,churned,monthly,2023-11-21 00:00:00
4935,2239,1,Basic,9.99,2023-08-14,2024-05-10,churned,monthly,2023-08-14 00:00:00
4936,379,2,Standard,19.99,2023-08-30,2024-03-27,churned,annual,2023-08-30 00:00:00
4937,4875,3,Premium,49.99,2023-07-07,,active,annual,2023-07-07 00:00:00
4938,2510,3,Premium,49.99,2023-06-10,,active,annual,2023-06-10 00:00:00
4939,4954,4,Enterprise,99.99,2024-01-18,,active,monthly,2024-01-18 00:00:00
4940,23,4,Enterprise,99.99,2024-01-04,,active,annual,2024-01-04 00:00:00
4941,1813,2,Standard,19.99,2023-11-15,,active,annual,2023-11-15 00:00:00
