account_id,event_time,event_type_id,user_id,event_value
4608,2025-04-12,1,3.0,85.01
4189,2024-10-12,10,,83.83
3137,2025-07-04,9,,72.52
4385,2025-11-02,2,10.0,53.24
2663,2025-09-29,9,,
2626,2024-08-09,1,,
736,2025-03-21,6,5.0,
4377,2024-10-08,10,6.0,37.75
2005,2025-11-22,11,,
3062,2025-10-01,10,,91.43
3382,2025-08-04,1,,
3927,2025-11-03,1,,77.07
3638,2025-12-06,2,,
1461,2025-08-25,12,,89.95
313,2025-02-26,6,,31.61
3241,2025-09-03,8,,68.34
589,2025-05-16,6,,69.1
4190,2025-05-18,8,,53.91
3828,2025-08-19,12,,60.41
2210,2025-09-11,7,,
1302,2025-04-03,10,,
1550,2025-05-04,10,,87.95
2188,2025-09-02,7,,52.41
4844,2025-01-20,7,,5.95
4566,2025-10-09,6,8.0,
4786,2024-10-04,7,8.0,45.65
1364,2025-11-23,11,9.0,5.25
1102,2025-08-30,10,,
3050,2025-11-28,4,,
3286,2025-07-06,6,4.0,25.8
1455,2025-11-13,9,6.0,16.56
1351,2025-11-24,5,,
4330,2025-09-11,4,,
4798,2024-03-06,2,,
4621,2025-05-16,7,,
1297,2025-11-07,5,,27.9
4518,2025-11-03,12,9.0,68.2
2572,2025-08-27,11,,38.58
3844,2024-09-23,8,5.0,
3449,2025-02-05,12,,
1865,2025-07-25,3,,2.54
2336,2024-05-25,9,,
534,2025-05-20,10,,94.11
4500,2025-08-18,8,6.0,9.06
4057,2025-07-18,10,9.0,
3654,2025-10-01,11,7.0,41.86
1649,2025-02-22,5,,
2606,2024-12-24,9,,15.41
317,2025-08-24,2,1.0,1.63
4375,2025-10-12,8,7.0,38.9
3120,2025-09-04,3,10.0,43.97
2207,2025-08-29,4,3.0,
140,2025-07-02,5,,73.81
4188,2025-12-05,10,,68.79
550,2025-07-07,11,4.0,
964,2025-10-29,12,,70.73
838,2025-04-23,5,4.0,
4378,2025-09-18,12,,67.46
4912,2025-11-07,12,,50.8
4517,2025-09-07,5,,69.48
4839,2024-12-14,7,,
2145,2025-04-11,7,,57.01
2709,2025-08-17,4,,
4220,2025-11-30,7,,
3879,2024-05-02,3,2.0,
3948,2025-11-30,12,10.0,
1126,2025-02-12,2,8.0,
3928,2025-06-23,3,,
382,2025-07-30,5,,
1044,2025-03-10,4,,40.58
3280,2025-09-15,7,,18.51
3930,2025-11-10,10,2.0,74.2
4556,2025-05-31,10,10.0,
808,2025-07-30,6,,67.55
3495,2025-12-05,1,,
2382,2024-12-13,1,1.0,
1199,2025-04-02,4,,
3964,2025-10-07,7,,
4157,2025-06-18,8,,
4610,2025-04-12,4,8.0,67.84
4473,2024-04-13,7,,31.47
713,2025-10-26,1,4.0,
4652,2025-04-24,10,3.0,52.59
3702,2025-11-30,12,,54.29
921,2025-04-06,3,,84.0
838,2025-11-02,5,,
3636,2024-04-22,10,3.0,
3588,2025-10-06,12,,40.57
2404,2025-07-05,6,,
2489,2025-09-14,10,2.0,
3385,2025-12-06,10,,60.1
2367,2025-10-28,11,1.0,71.11
3289,2025-10-17,6,,
3700,2025-03-14,11,1.0,
2050,2025-07-12,2,2.0,88.15
4190,2024-06-01,11,3.0,
1599,2024-07-22,12,,
2827,2025-04-02,10,,26.22
3768,2025-02-16,9,2.0,
3037,2025-05-12,2,,51.09
1830,2025-06-11,2,,87.06
3392,2024-04-12,5,,28.97
4619,2025-10-13,3,2.0,97.96
2437,2025-06-16,12,,
2538,2025-11-22,9,,21.34
565,2024-10-17,5,,
2131,2025-08-20,3,,
153,2025-08-19,8,9.0,78.03
500,2025-08-03,1,3.0,
2345,2025-06-19,2,,49.05
3490,2024-05-08,11,,80.84
174,2025-09-14,7,3.0,55.73
1942,2025-12-03,5,6.0,
4360,2025-08-07,6,9.0,
3551,2025-09-10,1,,9.54
3756,2025-11-10,7,,
385,2025-10-25,12,,
1196,2025-11-25,3,,40.5
2529,2025-07-02,11,,8.51
2666,2024-12-04,8,7.0,
323,2025-06-13,3,,42.76
604,2025-02-15,7,,
859,2025-03-19,9,,
106,2025-04-24,7,,
2093,2025-04-23,12,,25.96
1031,2025-09-13,8,3.0,
2784,2025-08-13,9,,47.7
1480,2025-10-19,6,1.0,
1830,2025-07-14,9,6.0,
766,2025-09-16,5,9.0,97.33
573,2025-08-04,4,,
3266,2025-10-26,5,,
2554,2025-09-02,10,,28.65
4297,2025-11-02,10,7.0,3.32
591,2025-11-16,9,,6.63
4554,2025-10-03,4,9.0,20.17
2040,2024-11-21,5,,40.74
2667,2025-11-07,2,,
2937,2025-11-07,2,,
3050,2025-12-04,10,,82.95
4617,2025-06-12,7,,16.55
514,2025-03-02,9,8.0,27.07
2815,2025-06-22,2,,
815,2025-08-18,2,,
2098,2025-08-17,1,10.0,
550,2025-11-21,2,,23.27
4128,2025-11-21,12,,2.07
1355,2025-09-05,6,,28.6
2677,2025-11-28,5,,39.84
1045,2025-04-12,8,,86.04
4571,2025-09-14,9,,41.39
4435,2025-01-11,7,7.0,56.5
822,2024-10-11,10,10.0,36.5
4441,2025-12-03,2,1.0,
915,2025-11-27,10,7.0,
599,2025-08-29,6,9.0,
4398,2025-05-31,8,,35.76
1507,2025-08-29,6,6.0,85.44
544,2024-11-30,10,1.0,5.59
4844,2025-05-06,6,,
2822,2025-07-30,5,7.0,87.77
3205,2025-10-31,10,,79.09
3079,2025-07-14,6,5.0,76.1
3543,2025-09-01,2,,52.1
2693,2025-08-29,2,,63.79
385,2025-10-12,10,3.0,26.41
99,2025-04-26,3,,92.33
4452,2025-07-21,6,3.0,52.27
808,2025-11-18,9,,
2468,2025-11-09,3,,
11,2024-07-05,1,3.0,
2036,2025-11-06,7,,68.95
3216,2025-05-15,11,,65.49
2676,2025-10-24,3,,
4585,2025-08-07,4,,
4349,2024-12-15,7,,
3384,2025-04-21,11,10.0,
1095,2025-09-16,5,3.0,
1338,2025-12-06,4,6.0,66.11
2655,2024-11-15,6,,
2782,2024-10-04,11,4.0,50.07
32,2024-07-27,12,,
1335,2024-10-20,12,6.0,
4024,2024-06-28,6,4.0,
3665,2025-11-26,10,,83.59
1245,2025-10-28,3,9.0,
4571,2025-04-20,11,,
1551,2024-11-06,4,,
4404,2025-04-03,6,,
2721,2025-04-27,4,2.0,
3576,2025-09-13,7,,20.71
4034,2025-02-09,1,,93.75
322,2024-10-23,5,,
1945,2025-08-30,1,,
3213,2025-12-04,4,,
1920,2024-07-12,2,,74.37
303,2025-12-02,5,,6.32
735,2025-04-29,6,,68.93
359,2024-12-12,6,,
374,2025-06-03,11,,36.4
333,2024-07-24,11,,
3665,2025-09-05,4,,37.01
4874,2025-09-20,3,,
1310,2025-09-27,6,,
2785,2025-08-08,7,,29.58
2805,2025-08-13,2,6.0,
2731,2025-06-29,3,,11.84
2054,2025-07-30,8,,
3189,2025-03-05,10,,7.47
2896,2024-08-29,7,1.0,15.71
4919,2025-10-19,7,8.0,
1395,2025-07-23,6,,30.13
589,2025-10-26,8,8.0,65.84
2326,2025-02-26,3,5.0,69.28
3416,2025-04-26,11,,
2720,2025-11-18,2,,93.3
4125,2025-10-24,6,,
3157,2025-05-11,3,,
1233,2025-04-22,2,,
4500,2025-01-31,11,,58.57
3797,2025-11-27,5,,82.37
4319,2025-08-24,11,,
4843,2025-10-06,8,1.0,
2218,2025-12-06,4,,
4146,2025-05-16,4,4.0,68.12
3764,2025-02-16,1,,72.45
3058,2025-06-27,9,,23.09
917,2025-10-05,5,,1.43
2900,2025-04-29,2,,
742,2025-11-29,9,9.0,38.06
320,2025-06-05,6,,
2098,2025-01-02,8,,76.74
336,2025-06-28,5,,
2619,2025-11-11,6,,27.18
670,2025-07-17,8,,
733,2025-12-06,9,,42.58
4339,2025-02-16,4,7.0,80.71
1172,2025-08-18,10,10.0,67.01
3706,2025-10-19,10,,
900,2025-10-10,2,,80.18
4262,2025-10-18,9,,76.09
2128,2025-08-12,2,,
1313,2025-10-27,1,,47.75
2720,2025-11-24,8,,60.36
4486,2025-11-23,4,,
326,2025-11-12,5,,13.61
2430,2024-07-31,12,,52.23
3522,2024-09-19,10,1.0,14.83
191,2025-04-25,11,,
2188,2025-07-08,12,,67.63
47,2025-01-01,7,9.0,
218,2025-10-23,11,3.0,55.31
1385,2025-09-23,7,,
3482,2025-08-10,3,,
1183,2025-11-26,10,,16.78
2120,2024-08-24,8,,
2188,2025-01-30,6,7.0,
5,2025-11-10,10,1.0,23.72
3914,2025-07-16,2,,
3631,2024-10-16,7,1.0,14.31
3313,2025-11-25,7,,72.54
3012,2025-10-17,11,1.0,
4584,2025-12-04,8,,
3418,2025-10-27,5,,
4579,2025-02-12,6,,29.47
3378,2025-10-08,8,,20.23
3118,2025-11-24,12,9.0,75.41
1034,2025-07-13,4,,
576,2025-09-26,2,1.0,84.43
550,2024-10-07,8,,96.71
2252,2025-08-03,11,,3.43
3794,2025-08-31,9,,
3712,2025-09-19,4,,86.77
2034,2025-10-23,4,,16.83
2036,2025-11-24,8,,
4424,2025-10-08,2,,25.44
1384,2025-10-21,6,7.0,
2515,2025-09-20,1,,51.42
2934,2024-07-09,11,,
743,2024-12-24,7,,87.14
673,2025-09-29,2,,
4593,2024-07-10,9,,
4349,2025-05-16,8,,
344,2025-01-31,11,,
3930,2025-10-21,5,,
4216,2025-10-28,9,,86.87
864,2025-12-06,7,9.0,
678,2025-01-09,7,,
2488,2025-07-13,7,,25.24
3066,2025-01-06,6,,41.75
1622,2025-11-20,2,,4.57
1370,2025-06-05,9,2.0,46.38
3485,2024-12-02,12,2.0,58.71
2152,2025-09-13,10,,
4921,2025-07-28,7,10.0,
3532,2025-10-09,10,,
2333,2024-01-10,9,4.0,
503,2025-09-16,7,,46.53
4168,2025-07-13,4,,82.62
1793,2025-10-17,7,,99.45
4400,2025-08-17,6,,92.11
2568,2025-10-11,4,,14.39
1099,2025-11-21,11,,14.62
4401,2025-11-14,7,,
253,2025-11-24,1,,
940,2025-08-07,10,,51.35
4639,2024-12-08,1,,22.17
246,2025-08-19,4,,
4233,2024-06-22,6,,66.01
2370,2025-11-27,5,,
4702,2024-09-04,6,3.0,80.42
341,2024-12-28,12,5.0,78.76
36,2025-03-07,3,,
4652,2024-01-12,4,,
3162,2024-10-16,6,,42.91
278,2025-11-30,9,9.0,20.96
1574,2025-11-23,7,10.0,61.4
64,2025-09-11,2,,
542,2025-08-28,1,,67.08
2858,2025-01-15,2,,70.34
25,2025-11-16,3,7.0,32.83
1094,2025-10-12,3,7.0,
3194,2025-11-11,5,,43.82
2433,2025-10-22,7,5.0,94.3
4012,2024-07-17,1,4.0,
930,2025-04-26,2,,96.81
2809,2025-08-18,12,,
4384,2025-10-12,5,,
3659,2025-08-21,9,,87.56
624,2025-12-01,4,,51.0
3261,2025-10-07,2,1.0,67.1
4426,2024-12-04,11,4.0,20.36
1925,2025-11-02,8,1.0,
695,2025-08-11,7,,54.3
1383,2025-10-28,6,,
2391,2025-11-07,6,,
4190,2025-10-26,3,,27.41
3665,2025-09-30,2,,
4370,2025-07-09,9,,
3933,2025-04-05,5,,
4329,2024-03-30,8,,
1428,2025-11-05,11,,
4664,2025-03-12,3,,
983,2025-10-21,11,,23.14
2026,2025-04-16,3,,
3971,2025-05-25,12,,
25,2025-11-24,5,,
1564,2024-12-06,4,,
2745,2025-10-09,3,,90.85
3678,2025-09-20,9,,
4246,2025-07-04,9,,
2331,2025-01-14,12,4.0,66.77
1248,2025-11-23,2,,
3384,2025-04-18,6,,82.47
845,2025-10-25,11,,5.16
717,2025-10-21,6,2.0,7.1
317,2025-09-23,3,1.0,
2013,2025-04-28,1,,
1823,2025-09-22,9,,
42,2025-05-12,11,,91.61
23,2025-08-20,5,6.0,68.44
2568,2025-11-17,3,4.0,
2452,2025-09-07,7,2.0,
1058,2025-09-01,11,,
4572,2024-09-20,4,,94.96
275,2025-04-25,4,,
735,2025-08-22,8,7.0,
3998,2025-05-08,2,,
856,2025-06-03,1,9.0,
2900,2024-06-30,2,,53.82
769,2025-11-29,4,,94.35
3750,2025-08-03,4,,91.6
2679,2025-11-09,2,,
2301,2025-09-13,9,,
3320,2025-05-21,11,,23.32
3853,2025-07-11,6,,15.91
2997,2025-07-05,2,,
386,2025-03-10,10,,54.47
184,2025-09-23,10,3.0,6.94
749,2025-11-25,1,,7.66
4285,2025-11-15,3,,44.62
1615,2025-07-12,4,5.0,
3857,2025-10-03,11,,87.88
3291,2025-08-26,7,10.0,
4744,2025-08-13,3,9.0,51.11
2348,2025-11-24,2,8.0,85.64
635,2025-11-13,6,1.0,
3683,2025-10-19,6,,
2040,2025-12-06,1,,
3551,2025-06-16,12,,
4042,2024-08-03,6,,40.74
532,2024-12-30,5,,95.84
4068,2025-10-19,2,8.0,34.38
3125,2025-07-03,9,,87.22
900,2025-02-09,12,8.0,84.31
4783,2025-10-14,8,,73.35
4032,2025-11-28,4,,
4875,2025-06-29,1,3.0,
2665,2025-12-03,5,1.0,37.25
1848,2024-03-27,12,,83.2
4233,2025-12-06,10,,
2024,2025-06-30,9,,73.77
468,2025-07-25,2,,99.55
751,2025-10-28,3,,
677,2025-02-10,10,,1.64
695,2025-11-17,5,,39.09
2976,2025-07-23,1,,
3664,2025-06-23,11,,
2977,2025-08-10,11,,
4052,2025-10-31,10,,
1548,2024-11-23,1,,52.26
4579,2025-10-27,5,5.0,
3765,2025-06-28,1,,11.04
4091,2025-10-15,6,,1.3
3858,2024-10-14,5,,50.0
4616,2025-10-27,11,,
991,2025-09-12,12,8.0,35.5
2734,2025-07-29,10,,50.5
102,2025-07-16,3,,
1118,2025-09-28,11,3.0,
3830,2025-10-09,10,4.0,91.62
1272,2025-05-06,2,,
4297,2025-10-18,3,7.0,
2594,2025-09-27,9,6.0,
3033,2025-04-03,7,,
4523,2025-07-12,7,,
1441,2024-08-16,6,,
1241,2025-01-27,8,,
4582,2024-11-22,11,,
3572,2025-01-01,8,,
4501,2025-11-30,4,,89.92
1665,2025-01-14,2,10.0,
1049,2025-10-23,1,,
4826,2024-02-15,11,1.0,
3458,2025-01-01,11,2.0,
524,2025-10-13,8,,
1199,2025-03-17,3,9.0,89.87
2720,2025-12-05,10,,
442,2025-03-31,7,,
799,2025-04-08,6,,89.56
2286,2025-09-26,3,1.0,59.42
3650,2025-09-02,2,9.0,
4568,2025-05-12,12,1.0,
2785,2024-08-03,7,,38.55
1854,2025-12-01,9,1.0,
1612,2025-11-04,2,3.0,
2005,2024-11-16,8,,33.28
4573,2025-04-29,7,,
2404,2024-12-07,6,,78.24
1937,2025-05-03,1,,
1961,2025-10-09,2,,
832,2025-01-22,1,2.0,
3476,2024-03-26,9,1.0,
1187,2024-09-29,12,8.0,
4995,2024-05-01,2,,43.39
1726,2025-06-30,10,,
4706,2024-10-22,4,,88.86
1730,2025-10-05,2,10.0,
2609,2025-04-10,10,,59.5
2729,2025-09-14,6,,
1820,2025-02-04,7,,12.62
3704,2024-08-20,3,,
285,2025-11-23,12,,
4561,2025-04-25,9,4.0,
2356,2025-02-20,4,1.0,
3408,2025-07-20,12,,
1377,2025-07-03,2,9.0,
3330,2025-06-30,6,,
1219,2025-05-31,12,3.0,
228,2024-06-14,8,,
3571,2025-12-05,1,,91.35
481,2025-07-20,2,8.0,8.36
2488,2025-08-29,2,,
3384,2024-12-28,4,,
2850,2024-10-28,12,,74.46
4788,2024-10-16,6,,26.94
407,2025-05-28,5,,
4672,2025-11-14,4,,
3543,2025-01-04,3,9.0,
118,2025-10-17,9,,92.18
4589,2025-05-09,1,,
4098,2025-11-18,12,,
3416,2024-12-02,3,,
2361,2025-10-04,2,5.0,76.54
610,2025-08-14,9,,
2151,2025-09-24,9,,
1941,2025-05-19,1,,
2172,2025-10-12,1,,
3007,2024-10-21,3,,85.72
822,2025-07-10,2,,3.33
897,2025-03-29,10,,90.94
1475,2025-11-26,3,,29.79
28,2025-11-01,8,2.0,91.12
3349,2025-11-26,5,,5.4
4981,2025-12-06,5,,
601,2025-08-11,3,,28.72
4303,2025-07-16,12,6.0,
498,2025-10-19,10,,78.98
5,2025-11-17,7,,6.61
3792,2024-07-30,12,,
3773,2025-09-09,4,,
3785,2025-10-23,2,,50.1
875,2025-09-08,2,,
534,2025-01-31,6,,
326,2025-08-13,9,,59.02
3534,2024-09-15,3,,
755,2025-05-20,11,1.0,
3981,2025-04-25,7,,2.92
3307,2024-04-25,3,,
1961,2025-03-02,11,,23.4
1570,2025-07-16,1,,88.59
4057,2025-09-20,7,,
895,2025-02-21,3,,21.91
2422,2025-11-21,3,,
127,2025-11-28,10,,
2315,2025-03-05,10,,
3003,2025-12-06,9,5.0,79.19
3511,2025-07-26,9,3.0,75.21
1785,2025-11-09,12,,
2073,2024-07-26,3,,31.62
3384,2024-11-26,3,10.0,
3638,2025-07-02,5,2.0,51.31
1315,2025-01-14,7,8.0,99.12
1402,2025-10-24,8,,
579,2025-10-17,11,,64.67
2476,2025-04-04,1,9.0,
683,2024-04-01,9,,6.44
2914,2025-11-20,7,,64.43
2986,2025-10-20,10,5.0,89.77
551,2025-11-15,7,4.0,
1388,2025-07-31,6,10.0,
136,2025-11-26,7,,72.34
1632,2025-10-21,6,,
1459,2024-10-02,1,10.0,
3899,2024-10-23,7,,
1317,2025-09-21,9,3.0,
2709,2024-08-26,6,9.0,53.03
1408,2025-06-05,6,,86.7
3001,2024-02-27,3,,
4316,2025-11-09,4,4.0,30.17
1273,2025-12-01,11,,
617,2025-11-10,7,,
1948,2025-11-18,11,,
2984,2025-02-26,5,,
2647,2025-05-01,5,10.0,
2830,2025-06-06,9,,
1269,2025-06-04,11,10.0,12.19
741,2025-07-22,11,,
629,2025-11-01,11,,
3624,2025-12-02,6,,20.52
1915,2025-03-02,6,,
4079,2025-09-20,10,,
4166,2025-06-29,5,,
4469,2025-10-01,11,,29.35
2087,2025-07-04,5,,76.86
3525,2025-06-21,1,6.0,55.98
2437,2025-05-12,8,,
3780,2025-04-29,12,,
51,2025-11-14,8,,97.89
3080,2025-04-12,3,4.0,
3717,2025-09-08,9,,57.34
3814,2025-10-28,12,10.0,56.3
2036,2025-06-05,4,,42.58
616,2025-10-21,5,,31.41
426,2025-10-05,6,3.0,54.97
3930,2025-10-26,12,,
4439,2024-10-05,4,,
320,2025-11-21,2,,17.31
1525,2024-10-27,3,,
3285,2025-11-22,1,,
4771,2025-06-09,7,,
2874,2025-11-30,9,,66.18
4824,2025-12-01,11,,42.76
3649,2025-10-27,11,,85.95
3400,2024-12-08,11,,
1980,2024-11-27,2,,45.26
4975,2025-11-12,1,7.0,68.06
118,2025-08-01,8,,
3847,2024-01-02,12,5.0,44.07
1622,2025-08-02,7,,44.0
4610,2025-05-12,8,,41.58
1328,2025-04-29,6,,
3616,2025-04-22,1,,
3449,2025-09-05,6,9.0,
1887,2025-02-20,7,,
4528,2025-11-04,9,,45.47
262,2025-11-04,6,,
3050,2025-10-26,7,4.0,8.91
4791,2025-11-20,8,,39.03
3638,2025-10-12,7,,
2276,2025-11-27,12,9.0,9.37
4089,2025-10-11,5,5.0,
4029,2025-07-07,12,,
324,2025-10-09,3,1.0,57.82
4114,2025-10-18,7,,27.47
637,2025-11-25,6,,
265,2025-07-24,5,,53.79
392,2025-11-04,10,,88.38
4176,2025-12-04,1,,81.13
877,2024-12-22,5,3.0,
1192,2024-11-17,3,,
3095,2025-09-16,7,,
1199,2025-11-12,10,3.0,
4328,2025-07-03,1,,
4224,2025-07-03,8,,22.65
2915,2025-11-05,11,,98.31
673,2025-08-08,9,,
1917,2025-10-29,11,5.0,
689,2025-07-30,5,,
807,2025-11-19,9,7.0,
2251,2024-08-09,11,,19.57
1574,2025-11-23,8,5.0,80.69
2875,2025-12-06,1,7.0,
4423,2025-11-01,4,,46.47
3681,2025-08-05,8,,70.33
2594,2025-02-24,6,,
4259,2024-11-19,6,,
3216,2024-10-25,2,,
2526,2025-06-22,6,10.0,
3792,2025-05-22,4,,
1931,2025-10-18,7,,
4652,2025-04-20,8,8.0,39.54
2718,2025-11-08,7,8.0,28.04
1868,2025-06-18,7,,
4189,2024-09-21,5,1.0,6.21
4592,2025-08-27,8,,
1730,2025-07-29,8,7.0,
404,2025-03-10,11,8.0,69.0
526,2025-02-18,4,,76.31
3792,2024-04-05,10,,56.72
4870,2025-10-16,12,,
2266,2025-02-27,8,5.0,93.24
3610,2025-10-01,11,,80.06
1577,2025-10-08,1,10.0,14.57
274,2024-11-19,10,7.0,70.33
2335,2025-10-02,6,,70.92
1933,2025-11-29,4,,63.34
844,2025-10-28,2,,90.34
4126,2025-11-26,4,10.0,28.02
1679,2025-04-08,10,10.0,
1075,2025-09-25,11,,73.26
4843,2025-10-05,9,,61.72
2870,2025-11-08,4,,
1739,2025-07-25,5,,
1640,2025-03-21,11,3.0,
3664,2025-11-22,2,,
227,2025-07-06,10,5.0,46.13
4192,2025-07-07,11,,
1106,2025-07-15,8,,87.06
1314,2025-12-04,9,3.0,51.93
4564,2025-08-03,7,,34.3
2038,2025-10-25,4,4.0,
1991,2025-11-18,6,,69.67
3926,2025-08-26,11,,
3613,2025-07-28,7,9.0,3.49
2714,2025-11-30,11,,9.99
3998,2025-09-08,7,,50.1
3752,2024-06-11,11,,80.06
3900,2025-09-24,8,,50.41
4048,2024-09-19,9,,
733,2025-10-11,7,,64.22
1515,2025-04-21,9,,54.16
926,2025-07-10,6,9.0,43.4
3793,2024-08-11,11,,
4773,2024-07-20,6,,19.19
2307,2025-11-14,1,4.0,14.27
155,2025-05-29,8,10.0,
1468,2025-01-01,12,6.0,34.48
265,2025-11-07,2,2.0,44.01
3087,2025-09-10,11,,
2433,2025-08-16,9,4.0,47.84
2401,2025-08-06,11,,
3819,2025-07-27,1,,
3031,2025-01-26,10,,6.86
1425,2025-08-02,2,,
3390,2025-01-19,9,,
2124,2025-11-04,12,,
254,2025-06-19,9,,51.51
4705,2025-08-18,9,,46.7
1453,2025-03-23,1,,96.67
2367,2025-11-04,7,,
4341,2024-09-25,2,2.0,
786,2025-10-07,11,,
4497,2025-10-21,4,,20.03
2606,2024-09-29,7,,
4126,2025-12-01,11,4.0,1.92
4119,2025-02-19,4,,
4776,2025-08-19,7,,
2718,2025-04-25,4,,37.27
2115,2025-06-07,6,,
1901,2025-11-16,3,,23.18
1428,2024-10-15,4,5.0,
2941,2025-10-21,9,,5.7
4038,2025-12-05,12,,34.66
2273,2024-08-17,3,,44.43
4170,2025-06-16,6,,17.72
2733,2025-03-06,1,5.0,95.68
3572,2025-11-06,4,2.0,
2301,2025-10-20,2,6.0,
2766,2025-07-20,5,2.0,
499,2025-06-21,7,,61.86
2554,2025-11-19,6,,81.49
3579,2025-08-31,11,,97.91
1378,2025-12-05,7,,59.61
4593,2025-09-25,12,,
487,2025-08-11,7,,
4885,2025-02-11,9,,
181,2025-07-19,9,1.0,
1438,2025-08-03,1,,80.82
3708,2025-01-02,2,5.0,
1051,2024-08-06,2,6.0,28.22
4423,2024-05-22,1,,
655,2025-01-27,2,1.0,
788,2025-11-27,7,,
4188,2024-09-18,2,,
3680,2025-10-11,7,6.0,
3470,2024-07-30,12,,
514,2024-11-17,3,1.0,70.37
1726,2025-10-11,2,,92.19
368,2025-10-25,3,,
109,2025-04-15,4,4.0,
1152,2025-08-17,10,,8.02
4832,2025-09-17,10,,54.5
2333,2024-12-01,9,,
2792,2025-08-08,12,,
3313,2024-11-24,10,,
3222,2025-01-13,12,,
1141,2025-09-08,2,,75.86
3976,2025-11-20,12,,24.41
1519,2025-11-22,7,3.0,
857,2025-08-11,10,8.0,
1955,2025-09-26,2,,42.44
3963,2025-07-14,5,4.0,
4228,2025-10-07,4,,
2469,2024-09-10,3,,
226,2025-11-01,9,,13.61
2079,2025-08-11,2,,30.94
4416,2025-08-30,1,,26.02
1933,2025-12-05,9,,21.65
3191,2025-05-16,2,,
170,2025-10-23,6,,
186,2025-09-26,5,,
2177,2025-08-03,7,,
2032,2025-08-22,7,,43.69
2834,2025-12-04,12,,81.62
2582,2025-10-30,8,,
2079,2025-10-08,8,,72.04
559,2025-08-04,12,,7.78
2859,2025-09-07,2,,
3306,2025-09-27,11,10.0,
2679,2025-05-24,11,10.0,
4838,2025-12-05,2,,
3636,2025-07-08,12,10.0,49.2
302,2025-02-06,2,,81.5
28,2025-10-24,7,8.0,46.09
3443,2025-10-08,2,,50.67
2310,2024-05-20,8,,
4328,2024-12-20,4,,
1740,2025-11-29,7,10.0,36.27
2858,2024-08-13,3,,
4125,2024-06-27,1,9.0,
715,2025-08-24,5,5.0,45.76
4912,2024-08-21,3,,
2673,2024-06-13,1,,
4648,2024-10-03,12,2.0,87.11
1597,2024-08-06,6,,43.14
3644,2024-11-13,5,,61.48
2497,2025-01-22,12,3.0,87.57
1198,2025-05-12,1,,28.29
2709,2025-10-04,10,,
2496,2025-02-08,12,,
4151,2025-10-14,11,,26.57
4219,2025-05-02,2,6.0,
2650,2025-12-05,12,,
1471,2024-12-09,4,,
407,2025-09-04,7,9.0,65.91
1503,2025-06-28,4,,
567,2025-07-21,12,5.0,
454,2025-09-30,11,,56.9
3565,2025-02-07,8,1.0,57.77
3220,2025-10-10,12,,
1736,2025-05-07,5,7.0,81.95
137,2025-10-02,5,,50.3
876,2025-08-12,3,,66.11
4189,2025-06-16,11,,10.55
3966,2025-07-23,3,9.0,
2441,2025-09-01,3,,
4952,2025-01-07,11,7.0,38.58
3597,2024-09-13,1,,96.89
3645,2025-08-07,9,,
1459,2024-01-07,9,,90.03
864,2025-06-15,2,,17.71
3926,2025-10-24,10,,
1628,2025-08-01,12,,29.47
3002,2025-08-22,6,,
274,2024-05-21,2,,64.14
2529,2024-05-13,6,,56.71
3318,2024-06-21,8,6.0,
41,2025-09-19,11,8.0,38.8
4461,2025-07-30,10,4.0,23.23
3914,2024-05-27,1,,48.9
4146,2025-10-26,9,,
2718,2025-11-19,11,5.0,66.34
252,2025-03-04,1,5.0,
1399,2024-11-09,1,,46.92
4187,2025-10-10,5,,
3262,2025-11-27,4,7.0,
3486,2025-10-05,11,,66.47
3717,2025-06-17,10,6.0,22.74
2037,2024-05-07,1,,
4672,2025-08-24,3,3.0,55.67
3164,2024-02-13,1,,
3235,2025-12-05,5,,
3094,2025-09-16,5,7.0,53.89
4784,2024-11-04,6,,95.53
326,2025-10-28,11,,
1948,2025-08-16,8,9.0,
1948,2025-11-30,5,,12.74
3485,2025-12-06,3,8.0,74.55
2538,2025-11-28,2,,94.29
3195,2025-10-20,1,2.0,58.95
4071,2025-08-20,5,,47.17
2821,2025-09-05,7,4.0,
4024,2025-04-19,10,,51.3
2538,2025-11-21,12,9.0,
1371,2025-07-07,4,,77.18
4038,2025-11-28,7,,93.34
1597,2024-10-20,6,1.0,
1924,2025-08-08,2,6.0,
3792,2024-09-24,3,,48.22
4707,2024-08-04,1,2.0,17.7
3918,2025-06-03,11,,79.61
2455,2025-11-06,7,,
4769,2025-06-14,3,,47.14
1209,2025-08-27,12,8.0,87.34
655,2025-07-06,1,,20.64
2165,2025-11-18,8,10.0,
3097,2025-11-07,10,9.0,79.41
1700,2025-11-29,1,,92.49
4705,2025-09-24,8,,42.81
3981,2025-08-30,6,4.0,41.04
598,2025-03-08,8,,
1172,2025-04-19,3,,
2378,2025-10-13,10,1.0,
921,2025-10-20,11,,
2755,2025-03-26,2,,32.29
1252,2025-11-13,1,,
4855,2025-10-23,2,6.0,90.64
4130,2025-11-20,4,,47.11
4617,2025-11-04,1,,
502,2025-11-17,7,,
3141,2025-10-25,6,5.0,
1548,2025-07-09,8,1.0,6.91
3185,2024-06-30,9,,
407,2025-04-30,4,,
745,2025-10-29,12,,
1820,2025-05-05,11,1.0,72.46
699,2025-04-06,1,9.0,28.04
3053,2024-10-05,10,7.0,83.11
4219,2025-06-24,11,,
2992,2024-09-28,10,,
